lat,lng
-904650.4515839916,-3883285.443675438
-904842.1640642906,-3883325.3331541414
-901642.1173649462,-3884664.4434719477
-905740.2870083839,-3889548.886552981
-898643.239553071,-3882125.9857156156
-899284.1531625174,-3883104.3392106504
-899124.359907509,-3885332.1432161545
-905107.7144389114,-3883496.765202518
-902734.2951533592,-3886008.917678059
-898941.6324876535,-3884586.4096218077
-898591.6906656277,-3884040.9839703427
-899233.7672220543,-3885410.3999250205
-898641.8059519121,-3883201.7401156058
-898861.2856181188,-3882261.061986476
-898599.3123458863,-3882143.0093107275
-899471.8598547764,-3882388.3572080215
-899603.1762761805,-3884792.746592291
-900502.0032160189,-3882028.918387581
-899422.3773443173,-3884376.1421202985
-899769.383782035,-3881950.1010533883
-898901.3594389722,-3882212.389106848
-898330.6147698686,-3884881.163808038
-905580.9083273311,-3888112.704794631
-910250.5530344149,-3885818.3332039756
-895455.3697878725,-3882769.1957022594
-899145.7223501126,-3884171.8906811345
-899333.3391807629,-3884285.668218578
-905274.8788467895,-3883556.135627173
-899362.6548578736,-3883710.5583628234
-896358.9814034712,-3882683.837287654
-905099.7070240425,-3888001.113590167
-898368.7958367987,-3883008.267961933
-900540.2219292058,-3884128.0651220325
-898933.9939921822,-3883053.931245261
-897826.1477679034,-3883220.390378958
-905240.8109913175,-3887957.072195215
-898461.3820856152,-3884172.978872519
-907309.2308558834,-3887108.6122714486
-899812.041022936,-3883053.76370713
-900542.984057696,-3884391.6015608544
-907088.9900422787,-3884543.3539174674
-898675.2579581453,-3882746.707551863
-900047.6090849477,-3884936.0148373353
-897927.7117444009,-3883389.469183091
-905961.1474120044,-3889712.825071741
-899420.7171552452,-3882775.4783618515
-900095.2787519438,-3884928.333462993
-899821.4000751396,-3883420.837945979
-900750.2097304094,-3884217.7775691547
-899923.208240763,-3883991.9752005604
-900269.0558621393,-3884294.059684058
-899120.6481362168,-3885039.297838249
-905082.0424868598,-3888095.6175240194
-906998.7698990162,-3884491.230410944
-899314.9470584303,-3884569.6470607654
-899590.3538298688,-3886722.4844356915
-898849.2944261878,-3882272.1490961383
-897978.4903538168,-3882793.4559178627
-899056.5374858605,-3884838.0612631408
-898899.939015403,-3882214.252721233
-905419.7048540263,-3887945.3685763525
-898414.5816394277,-3884460.1513624084
-899542.9583799959,-3882027.842439468
-898341.8177568533,-3884300.7783524864
-898860.0204715458,-3882652.0959874447
-897844.8807749868,-3883381.7799466653
-907077.0539906579,-3887480.5714332
-906093.8947672164,-3887997.5558417295
-900494.9287949103,-3882109.750825701
-895731.6852851997,-3882400.2316554594
-900628.1823025021,-3884209.8156884536
-905823.6248229926,-3889429.459395148
-898405.3765642601,-3885195.5366417603
-905947.8035880448,-3889719.382432645
-910390.1849423304,-3885866.7571704867
-898495.555232771,-3884370.685646324
-905132.6390612348,-3883508.0826960877
-899143.8865257183,-3883761.052730044
-898715.3537450463,-3882965.3458159426
-899732.4690055322,-3885064.0322738546
-898874.8792067681,-3883905.2234913134
-898043.1981014614,-3883209.765109931
-895285.5871475001,-3888520.3824011018
-899219.5963103954,-3883442.0718757166
-897961.0457025022,-3885012.7454691213
-905802.2379255166,-3883775.8060596744
-905328.1092026619,-3887699.10387835
-898603.8095797794,-3882142.006886066
-898579.1366983028,-3884220.724826041
-905691.279480571,-3889616.5218609115
-898034.7600518372,-3884136.040370353
-899488.3925598799,-3883118.4004437225
-900909.6805311111,-3884447.753283778
-898444.054991961,-3884165.064700453
-899164.5017033132,-3882806.746187022
-898210.0151159973,-3883923.4001999903
-893870.5353378579,-3884306.9954386326
-910155.1537444297,-3885781.5977473967
-899317.9204895608,-3883931.4914275557
-896820.6092260235,-3884656.408943948
-900782.437689817,-3883495.3477189075
-898288.1273734827,-3883368.0074904333
-899414.8437431902,-3883184.5242672414
-898126.8225568669,-3884344.931187089
-898461.5504151201,-3883319.5225669057
-900457.9473298982,-3883476.0893082772
-898573.1023295061,-3883053.444878666
-898171.6552653767,-3883339.232495808
-904807.8694418934,-3883343.51535355
-898842.86132041,-3883796.023225812
-899168.7793276134,-3884405.423448567
-899894.8172277886,-3883370.685511026
-897548.6948890705,-3889681.401547149
-905405.2342581537,-3887849.6437695767
-907693.2852136781,-3886885.050154981
-898872.4733650496,-3882230.0243767733
-900184.6741556214,-3888000.1380327623
-900077.0653324677,-3884943.6958897086
-899132.5522086733,-3882170.727481161
-898184.2437565203,-3882033.021006943
-899265.2668337695,-3883162.0154921566
-898927.0020988393,-3883843.867642982
-898923.4104595471,-3882205.0121917985
-897177.4945082531,-3889754.81112836
-899717.6451513714,-3884649.7171536647
-899160.314549511,-3882593.253056364
-898683.5474646635,-3884830.2835669895
-898544.1135450666,-3882172.704516847
-904948.8884537295,-3886086.0374011393
-899352.0209347652,-3881909.2768972
-899147.4051777024,-3883660.0928148148
-899618.3339504463,-3882863.779882556
-898359.6202935312,-3884764.1678986256
-905808.0555788577,-3889812.7648506155
-898213.7133125325,-3882475.4242500872
-898856.8506476926,-3883130.332936131
-898262.7450526862,-3883082.5047556404
-900211.2590852585,-3884346.9356125332
-898977.8331706956,-3883081.892858388
-906865.0331724825,-3884421.943532831
-899402.7688031672,-3883608.7559657185
-898536.3076649101,-3884627.8228273937
-899863.9587141358,-3883449.3067820515
-905581.0781245519,-3886936.388251389
-905581.0020365681,-3886924.0967653324
-900042.3659447101,-3882836.8607385624
-898617.6245594923,-3882170.298490844
-899335.9452225119,-3882432.679831278
-898531.2546077985,-3884576.136600105
-899797.0039358039,-3884849.742404437
-899158.1275657977,-3885066.7341672736
-899737.2324376736,-3881945.884410361
-898532.0276846425,-3884680.5675084307
-905038.1375861953,-3887824.637390286
-899147.0592542652,-3883515.6953812037
-905157.6382684213,-3887914.0662768697
-897850.2718131077,-3884574.013706915
-906180.8009565461,-3883991.580321504
-898947.4768156859,-3883100.328708332
-898386.6882371895,-3885062.1651699073
-901326.568971229,-3884702.57054419
-898963.2370699183,-3882136.552747648
-902545.7286169186,-3886095.598467146
-899450.4865881298,-3883839.2016838524
-900562.2155594351,-3883930.9408866316
-898824.6780757261,-3882282.365855846
-900006.6847457895,-3884928.890752798
-899278.2452098365,-3883364.354766154
-900230.3492713032,-3883429.518214647
-899977.115227096,-3885050.3399164034
-894501.196894314,-3885352.6466309517
-899640.9279360793,-3883760.304079433
-905243.9571114116,-3883519.029042646
-898390.7820946171,-3885056.1256276844
-899979.7118316413,-3884066.4645493757
-898264.637047438,-3885079.777551146
-899719.218287448,-3884690.932848693
-899421.2930746472,-3882773.9182700184
-899382.1051881422,-3884394.2782211183
-898244.3942887353,-3885061.508994368
-905351.555990712,-3887922.514279832
-899803.5496585899,-3883324.827343672
-905515.8408684846,-3886872.691526373
-898751.9172388046,-3882583.900788953
-899551.2001773206,-3882974.5086925384
-906057.5214256633,-3889768.108336966
-899954.1735817483,-3884622.5668329196
-897894.2312806584,-3885172.9839845207
-898745.1291812273,-3883312.6911799824
-899370.6562029578,-3883519.749298376
-899193.986822136,-3882160.804558069
-893841.1546410182,-3884418.772576726
-898607.7582588233,-3883126.836579108
-899905.3364928156,-3883564.7421599333
-898742.3122835652,-3884470.664337574
-898709.1532052886,-3882223.38193611
-899577.1236994133,-3883710.532522162
-899272.3678376656,-3883009.6140354243
-898464.902779686,-3884382.5420842413
-899362.5538590418,-3883089.822393768
-898325.6073749972,-3885300.180943547
-898284.50139907,-3884005.689299759
-898423.3068179212,-3883247.9099764274
-898651.2799082656,-3884992.7035825416
-899771.1684405985,-3883652.5541078327
-907814.7294946853,-3888853.2191370744
-900140.103499455,-3882001.8876408525
-897543.402281907,-3884971.354519714
-899908.3085499918,-3884806.8843128514
-900642.8848657395,-3884025.042963482
-898213.4051448554,-3883799.913637573
-905477.2326012416,-3886903.505621788
-899543.8141080637,-3885124.255696111
-906964.4077047413,-3887505.813320097
-899614.868572392,-3884800.0940535353
-898100.8214055537,-3884402.461175269
-899049.1988030915,-3883026.512790474
-907017.5142626894,-3887415.9497192055
-907243.1548347172,-3887061.1391983884
-899864.3487982483,-3882634.818195981
-898737.1773671922,-3883304.6474518464
-898386.8430206816,-3883814.935017567
-905589.1045265781,-3886917.0539371786
-899186.3008656589,-3883601.704970359
-898705.086872609,-3882159.58910494
-899692.9203259125,-3882752.349128565
-899189.8778190085,-3883255.149729411
-899069.6089474143,-3883777.878014349
-898761.7822493953,-3883247.029851017
-907041.9496989694,-3884526.6559921685
-900307.7929516792,-3884581.4716994828
-898388.0020766291,-3882371.204091402
-899624.6401900148,-3883328.0469354433
-899417.0652536736,-3883156.445379051
-906935.2561900401,-3887470.9390446614
-899786.0774690877,-3883033.407052586
-899391.6331789091,-3883817.726456521
-898787.7365454249,-3882952.729151786
-898619.307743271,-3882888.6962378644
-905335.1556838613,-3887802.2676946954
-899553.3701576268,-3884718.7192807775
-899005.8967523619,-3883927.029658365
-907798.9005724783,-3886904.518639921
-898255.586226991,-3884257.753023862
-900608.153470993,-3882095.502826896
-898536.3695286482,-3884569.091939521
-900727.641691627,-3882086.7036940968
-906491.5247062434,-3884188.0592792453
-898407.2094163594,-3885020.8605730566
-895697.6639262725,-3887979.0500648157
-904923.1769245303,-3887664.206534851
-905441.323616711,-3886875.6822144603
-905527.6881146537,-3883686.75041661
-897533.0724702579,-3885027.9388215025
-899719.4769104079,-3883261.8361570006
-900436.3455356674,-3883852.3177663875
-895696.8355484288,-3882380.997229959
-899218.9100649582,-3883445.060964429
-900255.8801594079,-3883003.0373139055
-899022.6393468841,-3884291.6280475482
-900062.5325515384,-3883346.7004220006
-900769.4012651308,-3884621.5507235876
-906018.9837607836,-3888007.5373388
-905507.8231682386,-3883655.3954643956
-905758.6089257115,-3889487.880002513
-895717.6564190122,-3882461.0190332374
-898537.3282867782,-3883214.943823812
-898603.2853626155,-3883935.610102364
-905981.9612427129,-3883885.826859301
-899368.6895637525,-3884597.158139102
-899825.6099007145,-3883805.595740807
-898299.1605547888,-3883390.5510065653
-899005.8873597898,-3883929.049127929
-899719.446205944,-3884704.959377782
-897829.6577207971,-3881780.9941902324
-899270.7779625871,-3883373.9920004294
-900143.975725639,-3883998.902481676
-905512.8830653833,-3883657.4363065246
-906477.9737011251,-3888467.7115638964
-905486.7317069204,-3887697.7833279814
-898849.3568263527,-3884801.7650206876
-906230.8002829803,-3889938.8738284893
-898063.6833848779,-3882609.0367580247
-904961.1442941946,-3887711.411333316
-899454.5136101573,-3883190.948904275
-899604.9747337662,-3884775.0466340124
-894507.0876234167,-3885387.9092918243
-899163.8378035204,-3884400.9653512402
-899906.9346666831,-3883387.9072820265
-898247.8284093991,-3884026.4034556467
-899871.7468393525,-3884831.7236111844
-898383.9193715558,-3884784.4745673602
-898319.7931092235,-3884001.832056365
-905461.4179975444,-3887017.2922550547
-900209.785262724,-3884470.5714987284
-899800.7674223613,-3882831.650449489
-895735.103052379,-3882417.2111087115
-899959.0282585007,-3882675.2400036147
-898643.1251736343,-3884997.7146909703
-898243.8218914253,-3884225.147153205
-899875.8078009356,-3884832.75212055
-900364.3813950848,-3884760.19292674
-905563.2951310409,-3883706.9735314073
-904907.6700449095,-3887672.9509800673
-905123.1244523699,-3888072.1368263327
-899546.6074312474,-3883715.4413542305
-901676.7186344266,-3884655.5191529887
-899830.0665305854,-3881969.3110784986
-899596.1326542217,-3886668.134998866
-899080.7351695042,-3884662.475656698
-907243.492766001,-3887074.9020987973
-906715.3522862382,-3889792.757641649
-899055.8283324024,-3882144.0192763754
-899792.1327792577,-3883623.423360787
-898010.5933166299,-3882660.2916391725
-906140.7321704408,-3887989.7606741185
-900112.2913196714,-3884787.8407908073
-898307.8906217956,-3884292.8611030104
-899060.9799693491,-3883884.8726833086
-898094.2657004929,-3883764.957697531
-904404.0188430505,-3883133.307010719
-899318.3828285235,-3883613.417883518
-907721.6470995628,-3888920.3816886866
-899443.3254973192,-3882753.6669422337
-899445.3723588506,-3882750.646973757
-899753.5028358133,-3883681.211635669
-898375.7120842758,-3883489.9483229127
-905520.9414839309,-3883676.9172559343
-899407.5791441733,-3884577.007553874
-905328.0545673087,-3887132.717044895
-899254.2184298607,-3883422.2783342106
-898000.9122046413,-3883211.3409440913
-898512.7534158062,-3885055.67841729
-900504.3838860447,-3883743.9795728624
-897274.886252958,-3884761.5719398595
-898833.6053613496,-3882280.1719040773
-900448.0712015019,-3883353.505384466
-899798.3622350324,-3883012.540237702
-899308.1277024335,-3884299.1615152606
-905562.215357955,-3887844.6855507595
-896951.7240746322,-3884573.5498407874
-900033.7879363262,-3881943.446499778
-905856.8213288438,-3890201.378502896
-901299.3175828947,-3884772.0637223013
-905583.1602139502,-3883697.3257698137
-898713.8574028283,-3882241.419456946
-898034.4399928044,-3884127.602574783
-898844.8068392441,-3882498.4947638726
-899392.401742652,-3883109.186729796
-898891.7167155354,-3882902.7135677487
-898406.2418545809,-3885227.8522061678
-899969.573450374,-3883847.35579775
-894579.1713214057,-3885421.889282016
-906168.9435950433,-3886161.607218521
-899455.2736712196,-3884166.4814094757
-893881.3086791264,-3884180.2344767596
-907211.6185309946,-3887046.828918229
-898986.2989312131,-3884264.1209493238
-898935.0911687718,-3884308.6618174976
-900821.6298733971,-3882012.2266833154
-898924.6084952747,-3882165.636876164
-898538.3465295758,-3884623.8699828796
-900550.8428985344,-3884413.221590837
-900086.2304218286,-3883294.150039961
-898327.6000927086,-3883995.116344986
-900596.2493481652,-3881859.4606332467
-898321.8895419152,-3885008.350354776
-907976.7966177501,-3884878.881213391
-899684.45282181,-3881998.403793301
-899652.9821622177,-3885063.253185271
-899231.0279277185,-3884474.343290131
-898757.6898392302,-3884464.616314448
-905561.7948665948,-3888156.607773531
-904724.4754146447,-3883316.613122153
-905169.370249773,-3883492.86897178
-906490.1473587666,-3889841.7781779044
-900372.1497919242,-3883853.243584638
-897262.4879787026,-3884785.7546032094
-901235.9876921119,-3884736.0437560794
-898793.9875530633,-3882875.066816842
-898378.4812088391,-3883786.678602673
-906168.8067581293,-3883982.303688514
-900018.1779036612,-3883916.9353174493
-899037.4315683051,-3885228.746985823
-905725.4012893118,-3883773.2086135135
-905148.1936697391,-3883488.9727975815
-907065.5635963146,-3884531.8509630896
-898772.8225680109,-3883917.316486823
-906191.1083149787,-3883998.2595284944
-909716.3946988072,-3885573.2447868413
-898297.0103559004,-3885112.2383577228
-900004.5478221752,-3885065.3678605864
-906354.1890190867,-3887857.817500622
-898534.8995019007,-3884884.1246487005
-899363.7555419585,-3883393.430503389
-898768.9390985795,-3883237.9748968408
-904417.6990982719,-3883177.092695194
-899520.3552572394,-3882006.9096779223
-899853.3325070676,-3882921.3362249625
-898332.1673323115,-3883986.242490567
-895730.8109137188,-3882414.920822166
-895780.0012277338,-3882362.0125256614
-899358.2446969777,-3883074.8117648475
-895732.194997667,-3887702.7206394775
-899923.7065632695,-3884791.22775262
-900937.1279342462,-3882123.932381661
-899396.7181433331,-3883160.3912589843
-899797.7272691298,-3883505.862467723
-898877.8711610159,-3882821.7686462374
-899673.0708292257,-3883822.1229132386
-906136.9474631049,-3883963.379435715
-899044.3361959454,-3882542.9584081094
-897198.5289216759,-3884859.7316802028
-898932.4649811232,-3882824.721527208
-900045.2479871653,-3884789.295809122
-900095.7285493386,-3884937.127653631
-900558.6851476082,-3884090.480495695
-899235.365278688,-3883104.1160822483
-899254.7216496256,-3884363.8289814945
-898668.6340827137,-3884976.627717145
-893856.682809174,-3884365.001598236
-899856.9281880356,-3882634.7065588315
-899587.6086465175,-3883203.675308301
-905811.6831830328,-3889701.761642281
-899740.2812546537,-3882675.462411452
-898886.5660495008,-3882230.502535482
-900021.0758589464,-3885046.555407025
-900503.307974824,-3884163.260650198
-893898.6713937618,-3884023.8626624127
-899747.153469466,-3884957.369720915
-906330.7276771058,-3884096.035098111
-900984.5747969138,-3884655.098426118
-899036.8572190835,-3884303.1697965283
-899943.6054792729,-3884456.3900016323
-899198.2877238513,-3885172.943769426
-898014.512595153,-3883965.201344532
-898333.4255941673,-3885149.7665333496
-899692.0739684787,-3882753.61424974
-893758.7505038033,-3884638.0242526396
-904816.1151733922,-3883337.0216857563
-906923.6403004624,-3887453.248734945
-898139.3279787484,-3884326.1647608127
-899459.9350841638,-3883774.619970629
-899445.8048643682,-3884625.7867459473
-899026.1184993017,-3882222.615173966
-897856.4829850275,-3884549.8088018475
-905414.961607896,-3887981.1507395557
-895254.1568426499,-3888636.737072678
-898573.5283008552,-3884165.8737176643
-900305.3550190157,-3884218.5498240883
-899401.1671520474,-3883206.3959820005
-907248.3800035435,-3887065.3054551557
-898507.6928940439,-3884329.193441503
-907663.1476974889,-3889236.888020791
-899478.8234147604,-3883209.2361240983
-900622.6361633393,-3882181.4288930474
-899612.817230433,-3883466.331605874
-898068.845778385,-3883697.6581943356
-905272.8174296686,-3883548.5287623126
-905826.4134521073,-3883811.242747827
-904392.9621925321,-3883113.2695224346
-904530.327171992,-3883180.061199369
-899888.5029612823,-3883417.1063883738
-905126.2673758221,-3883508.639251777
-907108.1098800751,-3884544.289043045
-898522.0333832327,-3884100.7317242012
-905204.4148105448,-3883527.0070148814
-899671.6213309428,-3884131.881219908
-898526.2008937631,-3884570.0548885316
-899004.1107151125,-3883941.3370777722
-898688.2333362468,-3883042.049274882
-906156.6253008631,-3883958.3700105962
-899898.1832251407,-3884829.8260545433
-898900.5274398647,-3882538.129538019
-899130.4730131356,-3884676.841358396
-905103.4749624889,-3888000.596915138
-900495.2404811148,-3883446.317047314
-900185.7658270965,-3883031.353622456
-898866.5557083784,-3882254.9183571637
-898736.0395259267,-3884145.977013822
-899573.3822808642,-3884684.8783902447
-903785.2255465991,-3883037.572278324
-905388.6335150751,-3883591.3867783356
-905498.4581696937,-3887720.416820512
-895669.5784043028,-3882483.5629384154
-905504.1453717074,-3887635.68466343
-895358.7365915902,-3888591.065484823
-898611.9863879327,-3884381.552152877
-895621.6197949,-3887708.8801316707
-899283.6458404986,-3883359.6239060885
-897779.172398164,-3885282.331425879
-897904.1887624307,-3885417.141047862
-905495.363390472,-3887481.7388091967
-899483.1318078812,-3884142.9091803594
-900316.0543591761,-3881832.797044193
-900501.6329322212,-3882017.002789452
-905932.9528239383,-3890170.345423353
-899270.2784723556,-3883377.302549959
-897424.167273247,-3889688.9675365943
-898549.9384214524,-3884480.145613655
-905516.6910435839,-3888233.391451485
-906481.0297789107,-3884179.710313889
-900094.0288986415,-3883868.69797447
-899509.7944717993,-3883034.757479804
-899470.8239524944,-3881997.0702992654
-897990.0990672563,-3884449.450099613
-898233.7939819284,-3883976.1870431434
-898169.7607613865,-3885372.162130031
-906190.8810416549,-3890071.299360164
-898667.306811587,-3884387.3431699225
-899889.0448772997,-3884827.7643445963
-899767.6060944952,-3882856.7663868936
-898643.7829396466,-3884071.7073914357
-905813.6697355452,-3883792.875026951
-900188.7964623405,-3881789.56004022
-899660.1778547782,-3884823.025808933
-898206.2309988459,-3883805.649800688
-899742.7006312378,-3882561.4586838437
-898702.4363193898,-3882832.0320940968
-899799.4768965583,-3885150.4164046627
-904752.2109328065,-3883335.35196033
-895337.2317113199,-3888598.979100242
-910406.3035427884,-3885871.952057959
-899833.8800738931,-3885113.3472342994
-899274.5137446927,-3883368.719150768
-898369.8802687714,-3884507.694861802
-899548.7876897182,-3882972.787712668
-899412.6360947638,-3881924.3021600484
-907792.6471030791,-3886840.6003783653
-900480.2305396243,-3881810.4653016254
-905164.9184221943,-3887966.6045243796
-905994.0877663838,-3888011.027176908
-898406.3787865709,-3885198.5704768393
-903984.4303214992,-3883040.726346685
-898512.5646441166,-3885096.0671321424
-900765.5100648446,-3884595.672304564
-906899.3296195004,-3884426.8395621656
-898345.4529140195,-3885116.4603545307
-898850.0177235636,-3884236.431307597
-899159.3213147785,-3883973.2018171526
-899231.7941851806,-3882985.3814869854
-899619.0832068326,-3882864.584866232
-899088.835294416,-3884288.6187219787
-905691.3932585571,-3889592.875462184
-899343.7152035164,-3884219.148586158
-899271.1435338962,-3883376.344710333
-904024.7211903314,-3883047.776627049
-899438.1916793959,-3883285.2554344586
-898677.3587626172,-3883828.517909508
-899678.5858840306,-3881981.227475987
-899670.8583682057,-3882518.712054056
-897271.7748358467,-3884749.131180463
-898144.8360810025,-3884148.8757191496
-904135.8490806457,-3883062.9902762645
-899856.1449479819,-3883533.874045442
-893325.9906217394,-3885552.1192767764
-898261.6397923364,-3885068.6566539677
-895617.9877386066,-3887709.26395827
-899155.8508766176,-3884049.3719120505
-898230.351076278,-3883054.0839641225
-899817.5688091313,-3883000.8220601603
-898403.1721707786,-3885014.7835323242
-907071.7857933512,-3884534.4046897315
-898916.4786744969,-3883702.4537429786
-904660.3839520931,-3883238.5040097036
-898154.1037029342,-3884979.536627021
-899934.5047612207,-3884807.6635531145
-905766.0675855968,-3889474.956351611
-899125.1254545514,-3882858.1222293526
-905351.0555156512,-3888101.6262652366
-898209.5258573397,-3885127.9905864424
-898309.3767840699,-3883820.6496423963
-900593.3829825933,-3884211.892749091
-897831.0019012829,-3885264.183481301
-898387.8889656548,-3882175.3118760977
-898794.5224667252,-3883200.7309699343
-900371.391080281,-3882070.2730925437
-899429.9178546343,-3883453.3762246156
-907056.9597331311,-3884521.7508737165
-900516.4690231832,-3882027.7503219293
-897852.3327960003,-3884567.964818326
-909853.9633144109,-3885634.4704701332
-898646.4151247643,-3882951.2318523414
-905388.652497023,-3887003.36379921
-899696.7358889743,-3883343.5237773415
-904223.5522237688,-3883095.4584484533
-899535.6072576583,-3885405.782646871
-893909.4213301643,-3883996.1296875835
-905514.3822837217,-3883658.549474917
-900795.4448810882,-3884408.174320405
-899445.6644029086,-3884960.8391561457
-905490.2082552868,-3888038.7690676893
-898507.2803239439,-3884350.886888709
-899811.3290551819,-3883039.806117843
-898808.789317062,-3885217.5936342166
-900370.8515741944,-3883944.121950203
-899941.5222207851,-3884530.474097344
-899448.9241496393,-3885310.7158440948
-907049.5075886205,-3884518.08697714
-898015.9663242185,-3885440.1134913843
-905473.3405418027,-3883667.08401773
-899221.0042743386,-3883570.561404399
-898786.8060016934,-3882292.2395159416
-898494.2767407888,-3883295.935911689
-897701.6390771578,-3885061.026532764
-898769.115035422,-3883023.748879667
-899776.4175241436,-3882860.8433519346
-899554.2187159931,-3881946.3638942325
-898550.5225159449,-3884803.417317918
-893889.7433625247,-3884059.8162777424
-900595.7156511646,-3883975.1746390117
-899315.6719956277,-3883321.5832249676
-900104.3819350126,-3884206.7350769374
-898314.2973159871,-3883363.4492601417
-898508.5734173275,-3883771.2661585696
-898811.4056302065,-3882283.219255782
-907331.6286719276,-3887121.543733977
-899566.9992681297,-3883264.167308625
-906244.1448719221,-3884029.057880815
-898629.5513034785,-3883003.3499690727
-906491.2238790016,-3889639.5609162753
-899327.2021420912,-3883684.141857872
-898260.6446519311,-3882437.2676053983
-899497.1567323699,-3884930.226546904
-899159.4760874945,-3884067.996808707
-899253.4036068968,-3883378.854730089
-898613.0996747765,-3883121.4137863116
-897883.5641233663,-3883212.144681202
-905335.5551218535,-3888034.7007590556
-907103.6534199286,-3884544.0894857305
-905100.2182420624,-3883462.4417183814
-899779.9476701835,-3882612.8647274817
-898240.1230169426,-3884447.0347977392
-905140.135250331,-3883479.1395597775
-898299.5748504682,-3884149.4604163985
-898539.51658236,-3884173.597043042
-906132.449603768,-3883969.31641078
-905500.717107391,-3887487.107970145
-898845.4004132502,-3882673.210006073
-898255.5990137106,-3884010.391828742
-898169.7566247334,-3882529.750289517
-899634.7584973547,-3884123.0368022206
-895765.1536321326,-3882366.2817514692
-897313.6704014328,-3889719.834583177
-905110.1506580246,-3883501.960120259
-906929.2848603036,-3884455.0036198273
-896396.098933309,-3882700.4255853137
-906342.1640285561,-3890017.5109797874
-898871.2488403447,-3883094.0475966427
-897812.2267972988,-3884587.359004581
-898908.9239350471,-3882859.9557368685
-898012.7301946193,-3883382.2375022075
-900623.8262380139,-3884095.669159611
-898622.9191380851,-3884079.696440622
-899696.6073515594,-3882035.6728834123
-897977.5555080981,-3883215.865882929
-899850.2688531992,-3882916.699746447
-898766.7344272935,-3883918.599812801
-899800.885368254,-3882583.637499166
-898909.9183171508,-3884674.815609066
-899428.718181601,-3884593.4793360573
-904423.3211460328,-3883195.2748915832
-904238.3568772612,-3883112.1563584595
-907716.8575021018,-3886827.551627532
-899326.6951186354,-3881910.8329982692
-899195.5123258196,-3882217.926981333
-899773.7625282393,-3883610.4573909724
-898701.0582074698,-3882182.415549652
-898200.3619802092,-3882064.39644833
-898542.0378850879,-3882175.5960995187
-899121.718340722,-3882421.9673899263
-899711.9346630449,-3882032.452891284
-905834.682717907,-3890213.9458909226
-905075.2935458907,-3883459.8441812173
-899500.4913150007,-3883139.6609916696
-899336.4621698089,-3885185.6990384874
-899691.3207489768,-3884792.7462032917
-898061.4218548553,-3884125.321124261
-907120.780139007,-3887476.7691848516
-905467.7184026035,-3883654.282310064
-899277.853854163,-3883367.5589784943
-898774.1276604697,-3883263.8503671354
-899439.1332067683,-3883955.8795329714
-903701.8690303812,-3886500.3672983013
-899024.1229922399,-3885031.7841412295
-898741.9953767654,-3885155.6908451654
-900441.7528617198,-3882134.7854018337
-899655.1073317644,-3881978.653631738
-895725.5179985542,-3882280.9200464897
-898854.2345668339,-3882664.5142733715
-898108.5393389176,-3883265.46511235
-905085.2121256281,-3888069.820694031
-898547.395708481,-3882411.3102906607
-899504.4975998335,-3883809.156590178
-899523.0027714525,-3883326.571675413
-898511.27755137,-3883127.3323671115
-905526.2350334696,-3888174.1126524094
-899853.3310271116,-3882633.5935108126
-897455.9945490593,-3882944.8390568593
-899903.2842158435,-3884825.8105060128
-898093.1773437469,-3884502.9854080835
-898607.5729060329,-3884113.5868901773
-898753.237734543,-3885359.7110286164
-904819.1135694524,-3883311.047138308
-899140.6258781353,-3884382.682013991
-899765.9729394915,-3885164.330672443
-900841.7574609647,-3882104.434358208
-899919.3566748505,-3882964.7062151083
-899438.6994064485,-3884623.73448216
-893736.0922397071,-3884668.304506166
-899646.6390358681,-3882046.256427196
-899592.3981702182,-3883704.5439838823
-899715.5440393887,-3884000.4845320536
-900427.7265103293,-3883974.7078604074
-899137.8364406809,-3883531.8093044637
-898652.3967112307,-3884405.9189640004
-897118.1649687837,-3884877.5814240593
-898911.3731922376,-3883707.47911245
-898417.1096853932,-3883244.1423466043
-898830.3503223539,-3883291.0572389998
-899133.3495515387,-3883184.430607406
-895704.9216034649,-3882397.9502075333
-898937.4564451214,-3882904.8410192016
-898390.4510720352,-3887537.143748408
-906068.1400027018,-3889667.8773195553
-895348.671381706,-3890084.536251465
-905069.1722562268,-3888059.0847330787
-896974.7210403082,-3884709.1774783293
-897988.6736455729,-3883213.9689032324
-900294.8477244952,-3884261.6737309108
-900153.7583505799,-3884086.3857158823
-897739.2127312309,-3883232.223085047
-900120.0426220743,-3884117.9465258294
-905436.23433635,-3883630.9052158324
-899195.7586591862,-3885278.9562543244
-898750.2547287571,-3885345.560838122
-897469.0597149545,-3884883.7168288734
-898220.8404378843,-3884216.4373290297
-910428.6072152997,-3885880.85761571
-899594.00997043,-3882479.6960795666
-905973.5279869782,-3883867.644608275
-894546.6954594225,-3885356.3053291547
-898666.0141367698,-3884884.7289534956
-898086.5711531658,-3883951.86463655
-899028.8854936542,-3884447.1592819355
-898892.3381059332,-3884016.8143432788
-900260.2421699802,-3884534.797884354
-898278.6859625712,-3884169.605233456
-899656.7955553344,-3883407.96632409
-898403.0164386048,-3883276.4773391215
-899243.5728329768,-3882578.340544425
-899857.013634941,-3884188.8752481886
-904373.2851154512,-3883171.897835756
-898649.695245769,-3884896.7706584497
-905796.5650192795,-3889825.1348391618
-905346.4673955225,-3883598.0659627006
-898586.823716251,-3882917.063337911
-899594.3753706055,-3882010.218118354
-906751.1749003176,-3884344.4490556372
